location,start,end,age,activity,tagID
Outside,2017-06-21 10:43:30.450,2017-06-21 11:15:16.750,0,outside-foraging,2487
Unknown-Inside,2017-06-21 11:15:16.750,2017-06-21 12:05:11.000,0,undefined,2487
Inside,2017-06-21 12:05:11.000,2017-06-21 16:12:11.050,0,inside,2487
Outside,2017-06-21 16:12:11.050,2017-06-21 16:33:29.650,0,outside-foraging,2487
Unknown-Inside,2017-06-21 16:33:29.650,2017-06-22 08:00:44.300,0,undefined,2487
Unknown-Inside,2017-06-22 08:00:44.300,2017-06-22 08:00:57.650,0,undefined,2487
Inside,2017-06-22 08:00:57.650,2017-06-22 08:02:33.400,0,inside,2487
Outside,2017-06-22 08:02:33.400,2017-06-22 08:02:58.150,0,outside-short,2487
Unknown-Inside,2017-06-22 08:02:58.150,2017-06-22 08:03:39.250,0,undefined,2487
Inside,2017-06-22 08:03:39.250,2017-06-22 08:23:36.650,0,inside,2487
Outside,2017-06-22 08:23:36.650,2017-06-22 09:18:19.850,0,outside-foraging,2487
Unknown-Inside,2017-06-22 09:18:19.850,2017-06-22 10:58:54.750,0,undefined,2487
Inside,2017-06-22 10:58:54.750,2017-06-22 11:11:32.800,1,inside,2487
Outside-Unknown,2017-06-22 11:11:32.800,2017-06-22 12:07:42.250,1,undefined,2487
Outside-Unknown,2017-06-22 12:07:42.250,2017-06-22 13:10:09.450,1,undefined,2487
Outside,2017-06-22 13:10:09.450,2017-06-22 15:16:52.900,1,outside-long,2487
Inside,2017-06-22 15:16:52.900,2017-06-22 16:13:58.850,1,inside,2487
Outside-Unknown,2017-06-22 16:13:58.850,2017-06-23 09:08:55.000,1,undefined,2487
Outside,2017-06-23 09:08:55.000,2017-06-23 09:38:04.300,1,outside-foraging,2487
Inside,2017-06-23 09:38:04.300,2017-06-23 09:56:09.200,2,inside,2487
Outside-Unknown,2017-06-23 09:56:09.200,2017-06-23 11:30:31.450,2,undefined,2487
Outside-Unknown,2017-06-23 11:30:31.450,2017-06-24 08:36:48.600,2,undefined,2487
Outside,2017-06-24 08:36:48.600,2017-06-24 09:49:40.550,2,outside-foraging,2487
Inside,2017-06-24 09:49:40.550,2017-06-24 10:24:33.700,3,inside,2487
Outside,2017-06-24 10:24:33.700,2017-06-24 10:25:52.750,3,outside-short,2487
Unknown-Inside,2017-06-24 10:25:52.750,2017-06-24 14:20:27.800,3,undefined,2487
Unknown-Inside,2017-06-24 14:20:27.800,2017-06-24 15:44:37.650,3,undefined,2487
Outside,2017-06-21 10:20:14.450,2017-06-21 12:15:25.800,0,outside-foraging,508
Unknown-Inside,2017-06-21 12:15:25.800,2017-06-22 10:18:31.650,0,undefined,508
Unknown-Inside,2017-06-22 10:18:31.650,2017-06-22 10:39:15.450,0,undefined,508
Unknown-Inside,2017-06-22 10:39:15.450,2017-06-22 12:03:11.700,1,undefined,508
Unknown-Inside,2017-06-22 12:03:11.700,2017-06-23 09:56:07.000,1,undefined,508
Inside,2017-06-23 09:56:07.000,2017-06-23 12:02:08.550,1,inside,508
Outside-Unknown,2017-06-23 12:02:08.550,2017-06-24 08:10:44.650,2,undefined,508
Outside-Unknown,2017-06-24 08:10:44.650,2017-06-24 11:04:18.650,2,undefined,508
Outside,2017-06-24 11:04:18.650,2017-06-24 11:53:37.300,3,outside-foraging,508
Unknown-Inside,2017-06-24 11:53:37.300,2017-06-24 16:59:30.700,3,undefined,508
Inside,2017-06-24 16:59:30.700,2017-06-25 08:40:28.800,3,inside,508
Outside,2017-06-25 08:40:28.800,2017-06-25 09:36:37.150,3,outside-foraging,508
Inside,2017-06-25 09:36:37.150,2017-06-25 10:51:04.450,3,inside,508
Outside,2017-06-25 10:51:04.450,2017-06-25 12:30:00.500,4,outside-foraging,508
Unknown-Inside,2017-06-25 12:30:00.500,2017-06-25 15:53:50.350,4,undefined,508
Unknown-Inside,2017-06-25 15:53:50.350,2017-06-25 15:54:08.200,4,undefined,508
Unknown-Inside,2017-06-25 15:54:08.200,2017-06-26 08:00:17.300,4,undefined,508
Inside,2017-06-26 08:00:17.300,2017-06-26 08:23:00.800,4,inside,508
Outside,2017-06-26 08:23:00.800,2017-06-26 08:50:56.300,4,outside-foraging,508
Inside,2017-06-26 08:50:56.300,2017-06-26 09:15:54.650,4,inside,508
Outside,2017-06-26 09:15:54.650,2017-06-26 12:40:35.850,4,outside-long,508
Inside,2017-06-26 12:40:35.850,2017-06-26 16:53:01.300,5,inside,508
Outside-Unknown,2017-06-26 16:53:01.300,2017-06-27 08:55:43.500,5,undefined,508
Outside,2017-06-27 08:55:43.500,2017-06-27 09:35:44.700,5,outside-foraging,508
Inside,2017-06-27 09:35:44.700,2017-06-27 09:37:19.850,5,inside,508
Outside,2017-06-27 09:37:19.850,2017-06-27 10:10:18.650,5,outside-foraging,508
Inside,2017-06-27 10:10:18.650,2017-06-27 10:11:22.450,5,inside,508
Outside,2017-06-27 10:11:22.450,2017-06-27 11:30:23.550,5,outside-foraging,508
Inside,2017-06-27 11:30:23.550,2017-06-27 11:32:55.850,6,inside,508
Outside,2017-06-27 11:32:55.850,2017-06-27 13:08:48.250,6,outside-foraging,508
Inside,2017-06-27 13:08:48.250,2017-06-27 13:56:00.350,6,inside,508
Outside,2017-06-27 13:56:00.350,2017-06-27 14:38:17.200,6,outside-foraging,508
Unknown-Inside,2017-06-27 14:38:17.200,2017-06-28 09:16:20.250,6,undefined,508
Inside,2017-06-28 09:16:20.250,2017-06-28 09:19:15.700,6,inside,508
Outside,2017-06-28 09:19:15.700,2017-06-28 10:22:45.400,6,outside-foraging,508
Outside,2017-06-21 10:59:13.600,2017-06-21 10:59:44.500,0,outside-short,515
Inside,2017-06-21 10:59:44.500,2017-06-21 11:00:03.450,0,inside,515
Outside-Unknown,2017-06-21 11:00:03.450,2017-06-21 11:00:17.200,0,undefined,515
Outside-Unknown,2017-06-21 11:00:17.200,2017-06-21 11:01:13.050,0,undefined,515
Outside,2017-06-21 11:01:13.050,2017-06-21 11:02:41.250,0,outside-short,515
Inside,2017-06-21 11:02:41.250,2017-06-21 13:16:07.650,0,inside,515
Outside,2017-06-21 13:16:07.650,2017-06-21 16:49:34.900,0,outside-long,515
Unknown-Inside,2017-06-21 16:49:34.900,2017-06-21 17:55:31.650,0,undefined,515
Inside,2017-06-21 17:55:31.650,2017-06-22 14:02:29.100,0,inside,515
Outside,2017-06-22 14:02:29.100,2017-06-22 14:05:19.500,1,outside-short,515
Inside,2017-06-22 14:05:19.500,2017-06-22 14:12:54.850,1,inside,515
Outside,2017-06-22 14:12:54.850,2017-06-22 15:17:37.350,1,outside-foraging,515
Unknown-Inside,2017-06-22 15:17:37.350,2017-06-22 17:23:15.850,1,undefined,515
Inside,2017-06-22 17:23:15.850,2017-06-22 17:27:37.650,1,inside,515
Outside,2017-06-22 17:27:37.650,2017-06-23 14:19:22.900,1,outside-long,515
Inside,2017-06-23 14:19:22.900,2017-06-23 14:19:41.550,2,inside,515
Outside,2017-06-23 14:19:41.550,2017-06-23 14:20:42.950,2,outside-short,515
Unknown-Inside,2017-06-23 14:20:42.950,2017-06-23 14:23:58.900,2,undefined,515
Unknown-Inside,2017-06-23 14:23:58.900,2017-06-23 14:24:31.400,2,undefined,515
Inside,2017-06-23 14:24:31.400,2017-06-23 14:24:45.750,2,inside,515
Outside,2017-06-23 14:24:45.750,2017-06-24 10:22:33.100,2,outside-long,515
Inside,2017-06-24 10:22:33.100,2017-06-24 15:32:05.950,2,inside,515
Outside,2017-06-24 15:32:05.950,2017-06-26 12:00:25.400,3,outside-long,515
Inside,2017-06-26 12:00:25.400,2017-06-26 15:06:32.700,5,inside,515
Outside-Unknown,2017-06-26 15:06:32.700,2017-06-27 08:03:08.100,5,undefined,515
Outside-Unknown,2017-06-27 08:03:08.100,2017-06-27 09:28:04.850,5,undefined,515
Outside-Unknown,2017-06-27 09:28:04.850,2017-06-27 13:24:32.350,5,undefined,515
Outside,2017-06-27 13:24:32.350,2017-06-27 16:32:27.650,6,outside-long,515
Outside,2017-06-21 08:02:20.650,2017-06-21 08:03:31.850,0,outside-short,516
Unknown-Inside,2017-06-21 08:03:31.850,2017-06-21 17:54:30.050,0,undefined,516
Unknown-Inside,2017-06-21 17:54:30.050,2017-06-21 17:54:52.700,0,undefined,516
Unknown-Inside,2017-06-21 17:54:52.700,2017-06-22 10:51:28.250,0,undefined,516
Unknown-Inside,2017-06-22 10:51:28.250,2017-06-22 11:01:35.300,1,undefined,516
Unknown-Inside,2017-06-22 11:01:35.300,2017-06-22 14:00:11.200,1,undefined,516
Inside,2017-06-22 14:00:11.200,2017-06-22 15:22:19.950,1,inside,516
Outside,2017-06-22 15:22:19.950,2017-06-22 15:23:39.350,1,outside-short,516
Inside,2017-06-22 15:23:39.350,2017-06-23 11:24:32.600,1,inside,516
Outside,2017-06-23 11:24:32.600,2017-06-23 11:26:30.600,2,outside-short,516
Inside,2017-06-23 11:26:30.600,2017-06-23 16:49:04.500,2,inside,516
Outside,2017-06-23 16:49:04.500,2017-06-23 16:49:59.500,2,outside-short,516
Unknown-Inside,2017-06-23 16:49:59.500,2017-06-24 08:59:28.800,2,undefined,516
Unknown-Inside,2017-06-24 08:59:28.800,2017-06-24 14:23:20.150,3,undefined,516
Inside,2017-06-24 14:23:20.150,2017-06-24 15:49:55.850,3,inside,516
Outside,2017-06-24 15:49:55.850,2017-06-24 15:50:23.100,3,outside-short,516
Unknown-Inside,2017-06-24 15:50:23.100,2017-06-25 09:29:15.950,3,undefined,516
Unknown-Inside,2017-06-25 09:29:15.950,2017-06-25 10:31:11.200,4,undefined,516
Inside,2017-06-25 10:31:11.200,2017-06-25 11:09:17.200,4,inside,516
Outside,2017-06-25 11:09:17.200,2017-06-25 11:09:56.050,4,outside-short,516
Inside,2017-06-25 11:09:56.050,2017-06-26 14:45:51.450,4,inside,516
Outside,2017-06-26 14:45:51.450,2017-06-26 14:46:52.050,5,outside-short,516
Unknown-Inside,2017-06-26 14:46:52.050,2017-06-27 09:42:56.250,5,undefined,516
Unknown-Inside,2017-06-27 09:42:56.250,2017-06-27 09:47:37.450,6,undefined,516
Unknown-Inside,2017-06-27 09:47:37.450,2017-06-27 09:49:30.850,6,undefined,516
Unknown-Inside,2017-06-27 09:49:30.850,2017-06-27 13:12:24.450,6,undefined,516
Unknown-Inside,2017-06-27 13:12:24.450,2017-06-27 15:51:41.650,6,undefined,516
Inside,2017-06-27 15:51:41.650,2017-06-27 16:01:06.050,6,inside,516
Outside,2017-06-27 16:01:06.050,2017-06-27 16:01:54.650,6,outside-short,516
Unknown-Inside,2017-06-27 16:01:54.650,2017-06-28 09:59:36.650,6,undefined,516
Inside,2017-06-28 09:59:36.650,2017-06-28 15:03:38.700,7,inside,516
Outside,2017-06-28 15:03:38.700,2017-06-28 15:04:15.950,7,outside-short,516
Outside,2017-06-21 11:27:39.150,2017-06-21 11:28:56.150,0,outside-short,517
Inside,2017-06-21 11:28:56.150,2017-06-21 14:34:25.800,0,inside,517
Outside,2017-06-21 14:34:25.800,2017-06-21 14:51:37.650,0,outside-foraging,517
Inside,2017-06-21 14:51:37.650,2017-06-21 14:57:22.000,0,inside,517
Outside,2017-06-21 14:57:22.000,2017-06-21 15:21:03.250,0,outside-foraging,517
Unknown-Inside,2017-06-21 15:21:03.250,2017-06-21 15:49:01.100,0,undefined,517
Inside,2017-06-21 15:49:01.100,2017-06-21 17:07:49.250,0,inside,517
Outside,2017-06-21 17:07:49.250,2017-06-21 17:38:18.250,0,outside-foraging,517
Inside,2017-06-21 17:38:18.250,2017-06-22 09:12:24.750,0,inside,517
Outside,2017-06-22 09:12:24.750,2017-06-22 09:13:13.950,0,outside-short,517
Inside,2017-06-22 09:13:13.950,2017-06-22 10:12:56.700,0,inside,517
Outside,2017-06-22 10:12:56.700,2017-06-22 10:20:48.850,0,outside-foraging,517
Inside,2017-06-22 10:20:48.850,2017-06-22 10:26:40.050,0,inside,517
Outside,2017-06-22 10:26:40.050,2017-06-22 10:38:33.250,0,outside-foraging,517
Inside,2017-06-22 10:38:33.250,2017-06-22 10:43:58.250,0,inside,517
Outside,2017-06-22 10:43:58.250,2017-06-22 10:56:59.250,0,outside-foraging,517
Inside,2017-06-22 10:56:59.250,2017-06-22 11:00:43.900,0,inside,517
Outside,2017-06-22 11:00:43.900,2017-06-22 11:14:04.900,0,outside-foraging,517
Inside,2017-06-22 11:14:04.900,2017-06-22 11:22:40.000,0,inside,517
Outside,2017-06-22 11:22:40.000,2017-06-22 11:42:17.900,0,outside-foraging,517
Inside,2017-06-22 11:42:17.900,2017-06-22 11:49:09.900,1,inside,517
Outside,2017-06-22 11:49:09.900,2017-06-22 12:06:58.900,1,outside-foraging,517
Unknown-Inside,2017-06-22 12:06:58.900,2017-06-22 12:37:26.150,1,undefined,517
Inside,2017-06-22 12:37:26.150,2017-06-22 13:31:17.500,1,inside,517
Outside,2017-06-22 13:31:17.500,2017-06-22 13:32:32.850,1,outside-short,517
Unknown-Inside,2017-06-22 13:32:32.850,2017-06-23 09:14:53.600,1,undefined,517
Inside,2017-06-23 09:14:53.600,2017-06-23 11:06:17.700,1,inside,517
Outside,2017-06-23 11:06:17.700,2017-06-23 11:19:45.600,1,outside-foraging,517
Inside,2017-06-23 11:19:45.600,2017-06-23 11:25:55.600,1,inside,517
Outside,2017-06-23 11:25:55.600,2017-06-23 11:40:32.400,1,outside-foraging,517
Inside,2017-06-23 11:40:32.400,2017-06-23 11:52:16.600,2,inside,517
Outside,2017-06-23 11:52:16.600,2017-06-23 12:06:57.250,2,outside-foraging,517
Inside,2017-06-23 12:06:57.250,2017-06-23 12:15:18.850,2,inside,517
Outside,2017-06-23 12:15:18.850,2017-06-23 12:27:52.550,2,outside-foraging,517
Inside,2017-06-23 12:27:52.550,2017-06-23 12:41:44.300,2,inside,517
Outside,2017-06-23 12:41:44.300,2017-06-23 12:56:41.450,2,outside-foraging,517
Inside,2017-06-23 12:56:41.450,2017-06-23 13:06:23.700,2,inside,517
Outside,2017-06-23 13:06:23.700,2017-06-23 13:23:51.350,2,outside-foraging,517
Inside,2017-06-23 13:23:51.350,2017-06-23 13:42:34.300,2,inside,517
Outside,2017-06-23 13:42:34.300,2017-06-23 14:04:58.950,2,outside-foraging,517
Inside,2017-06-23 14:04:58.950,2017-06-24 09:33:20.250,2,inside,517
Outside,2017-06-24 09:33:20.250,2017-06-24 09:34:23.150,2,outside-short,517
Unknown-Inside,2017-06-24 09:34:23.150,2017-06-24 11:54:45.400,2,undefined,517
Unknown-Inside,2017-06-24 11:54:45.400,2017-06-24 12:24:37.750,3,undefined,517
Inside,2017-06-24 12:24:37.750,2017-06-24 12:32:37.100,3,inside,517
Outside,2017-06-24 12:32:37.100,2017-06-24 12:52:05.950,3,outside-foraging,517
Unknown-Inside,2017-06-24 12:52:05.950,2017-06-24 13:30:44.850,3,undefined,517
Inside,2017-06-24 13:30:44.850,2017-06-24 17:16:06.300,3,inside,517
Outside-Unknown,2017-06-24 17:16:06.300,2017-06-24 17:16:54.050,3,undefined,517
Outside-Unknown,2017-06-24 17:16:54.050,2017-06-25 09:51:29.100,3,undefined,517
Outside,2017-06-25 09:51:29.100,2017-06-25 10:06:41.650,3,outside-foraging,517
Inside,2017-06-25 10:06:41.650,2017-06-25 10:10:57.100,3,inside,517
Outside-Unknown,2017-06-25 10:10:57.100,2017-06-25 10:11:25.900,3,undefined,517
Outside,2017-06-25 10:11:25.900,2017-06-25 10:11:52.850,3,outside-short,517
Unknown-Inside,2017-06-25 10:11:52.850,2017-06-25 10:12:14.850,3,undefined,517
Unknown-Inside,2017-06-25 10:12:14.850,2017-06-25 10:21:20.550,3,undefined,517
Unknown-Inside,2017-06-25 10:21:20.550,2017-06-25 10:38:28.250,3,undefined,517
Inside,2017-06-25 10:38:28.250,2017-06-26 08:24:16.700,3,inside,517
Outside,2017-06-26 08:24:16.700,2017-06-26 08:25:09.350,4,outside-short,517
Unknown-Inside,2017-06-26 08:25:09.350,2017-06-26 08:25:30.350,4,undefined,517
Unknown-Inside,2017-06-26 08:25:30.350,2017-06-26 08:25:41.650,4,undefined,517
Inside,2017-06-26 08:25:41.650,2017-06-26 11:21:22.600,4,inside,517
Outside,2017-06-26 11:21:22.600,2017-06-26 11:22:51.250,4,outside-short,517
Inside,2017-06-26 11:22:51.250,2017-06-26 11:23:09.150,4,inside,517
Outside-Unknown,2017-06-26 11:23:09.150,2017-06-26 11:24:04.200,4,undefined,517
Outside,2017-06-26 11:24:04.200,2017-06-26 11:24:50.950,4,outside-short,517
Inside,2017-06-26 11:24:50.950,2017-06-26 12:13:38.450,4,inside,517
Outside-Unknown,2017-06-26 12:13:38.450,2017-06-26 12:47:42.300,5,undefined,517
Outside,2017-06-26 12:47:42.300,2017-06-26 12:57:56.850,5,outside-foraging,517
Inside,2017-06-26 12:57:56.850,2017-06-26 12:58:11.300,5,inside,517
Outside,2017-06-26 12:58:11.300,2017-06-26 12:58:37.950,5,outside-short,517
Inside,2017-06-26 12:58:37.950,2017-06-26 15:09:14.150,5,inside,517
Outside,2017-06-26 15:09:14.150,2017-06-26 15:10:06.300,5,outside-short,517
Unknown-Inside,2017-06-26 15:10:06.300,2017-06-26 16:37:08.000,5,undefined,517
Inside,2017-06-26 16:37:08.000,2017-06-26 16:44:30.000,5,inside,517
Outside,2017-06-26 16:44:30.000,2017-06-26 16:47:23.050,5,outside-short,517
Inside,2017-06-26 16:47:23.050,2017-06-27 09:10:36.950,5,inside,517
Outside,2017-06-27 09:10:36.950,2017-06-27 09:11:17.200,5,outside-short,517
Inside,2017-06-27 09:11:17.200,2017-06-27 10:53:04.650,5,inside,517
Outside,2017-06-27 10:53:04.650,2017-06-27 11:24:56.100,5,outside-foraging,517
Inside,2017-06-27 11:24:56.100,2017-06-27 11:29:18.050,5,inside,517
Outside,2017-06-27 11:29:18.050,2017-06-27 11:47:00.750,6,outside-foraging,517
Inside,2017-06-27 11:47:00.750,2017-06-27 12:03:55.450,6,inside,517
Outside,2017-06-27 12:03:55.450,2017-06-27 12:20:44.250,6,outside-foraging,517
Inside,2017-06-27 12:20:44.250,2017-06-27 12:55:33.350,6,inside,517
Outside,2017-06-27 12:55:33.350,2017-06-27 13:55:17.050,6,outside-foraging,517
Inside,2017-06-27 13:55:17.050,2017-06-27 15:19:15.500,6,inside,517
Outside,2017-06-27 15:19:15.500,2017-06-27 15:33:48.650,6,outside-foraging,517
Unknown-Inside,2017-06-27 15:33:48.650,2017-06-28 13:28:46.600,6,undefined,517
Unknown-Inside,2017-06-28 13:28:46.600,2017-06-28 13:38:44.050,7,undefined,517
Unknown-Inside,2017-06-28 13:38:44.050,2017-06-28 13:48:20.550,7,undefined,517
Unknown-Inside,2017-06-28 13:48:20.550,2017-06-28 14:15:52.400,7,undefined,517
Unknown-Inside,2017-06-28 14:15:52.400,2017-06-28 16:29:24.800,7,undefined,517
Unknown-Inside,2017-06-28 16:29:24.800,2017-06-28 17:16:36.450,7,undefined,517
Inside,2017-06-21 08:07:52.250,2017-06-21 08:20:22.250,0,inside,638
Outside,2017-06-21 08:20:22.250,2017-06-21 08:52:50.800,0,outside-foraging,638
Inside,2017-06-21 08:52:50.800,2017-06-21 08:59:00.050,0,inside,638
Outside,2017-06-21 08:59:00.050,2017-06-21 09:17:19.100,0,outside-foraging,638
Inside,2017-06-21 09:17:19.100,2017-06-21 09:22:21.500,0,inside,638
Outside,2017-06-21 09:22:21.500,2017-06-21 09:41:29.800,0,outside-foraging,638
Inside,2017-06-21 09:41:29.800,2017-06-21 09:47:46.500,0,inside,638
Outside,2017-06-21 09:47:46.500,2017-06-21 10:19:32.050,0,outside-foraging,638
Inside,2017-06-21 10:19:32.050,2017-06-22 08:47:10.850,0,inside,638
Outside,2017-06-22 08:47:10.850,2017-06-22 09:13:32.550,1,outside-foraging,638
Inside,2017-06-22 09:13:32.550,2017-06-22 09:18:23.350,1,inside,638
Outside,2017-06-22 09:18:23.350,2017-06-22 09:32:36.750,1,outside-foraging,638
Unknown-Inside,2017-06-22 09:32:36.750,2017-06-22 09:51:11.600,1,undefined,638
Inside,2017-06-22 09:51:11.600,2017-06-22 09:56:03.950,1,inside,638
Outside,2017-06-22 09:56:03.950,2017-06-22 10:13:57.450,1,outside-foraging,638
Inside,2017-06-22 10:13:57.450,2017-06-22 10:18:49.250,1,inside,638
Outside,2017-06-22 10:18:49.250,2017-06-22 10:53:35.650,1,outside-foraging,638
Inside,2017-06-22 10:53:35.650,2017-06-23 09:38:34.600,1,inside,638
Outside,2017-06-23 09:38:34.600,2017-06-23 09:50:18.050,2,outside-foraging,638
Inside,2017-06-23 09:50:18.050,2017-06-23 09:55:21.700,2,inside,638
Outside,2017-06-23 09:55:21.700,2017-06-23 10:11:40.050,2,outside-foraging,638
Inside,2017-06-23 10:11:40.050,2017-06-23 10:16:36.350,2,inside,638
Outside,2017-06-23 10:16:36.350,2017-06-23 10:51:54.250,2,outside-foraging,638
Inside,2017-06-23 10:51:54.250,2017-06-23 11:03:15.950,2,inside,638
Outside,2017-06-23 11:03:15.950,2017-06-23 11:43:18.400,2,outside-foraging,638
Unknown-Inside,2017-06-23 11:43:18.400,2017-06-24 08:01:42.400,2,undefined,638
Unknown-Inside,2017-06-24 08:01:42.400,2017-06-24 09:36:22.450,2,undefined,638
Unknown-Inside,2017-06-24 09:36:22.450,2017-06-24 10:02:14.700,3,undefined,638
Unknown-Inside,2017-06-24 10:02:14.700,2017-06-24 10:33:25.500,3,undefined,638
Inside,2017-06-24 10:33:25.500,2017-06-24 10:58:28.700,3,inside,638
Outside,2017-06-24 10:58:28.700,2017-06-24 11:44:12.400,3,outside-foraging,638
Unknown-Inside,2017-06-24 11:44:12.400,2017-06-24 16:49:08.800,3,undefined,638
Inside,2017-06-24 16:49:08.800,2017-06-24 16:50:32.300,3,inside,638
Outside,2017-06-24 16:50:32.300,2017-06-24 16:50:58.950,3,outside-short,638
Unknown-Inside,2017-06-24 16:50:58.950,2017-06-24 16:51:35.550,3,undefined,638
Unknown-Inside,2017-06-24 16:51:35.550,2017-06-24 16:56:16.900,3,undefined,638
Inside,2017-06-24 16:56:16.900,2017-06-24 17:15:21.300,3,inside,638
Outside,2017-06-24 17:15:21.300,2017-06-24 17:15:42.750,3,outside-short,638
Unknown-Inside,2017-06-24 17:15:42.750,2017-06-25 09:04:25.150,3,undefined,638
Inside,2017-06-25 09:04:25.150,2017-06-26 09:19:52.850,4,inside,638
Outside-Unknown,2017-06-26 09:19:52.850,2017-06-26 09:44:44.550,5,undefined,638
Outside,2017-06-26 09:44:44.550,2017-06-26 09:58:41.450,5,outside-foraging,638
Inside,2017-06-26 09:58:41.450,2017-06-26 10:07:50.200,5,inside,638
Outside-Unknown,2017-06-26 10:07:50.200,2017-06-26 11:37:31.250,5,undefined,638
Outside,2017-06-26 11:37:31.250,2017-06-26 11:51:39.350,5,outside-foraging,638
Inside,2017-06-26 11:51:39.350,2017-06-26 16:10:44.900,5,inside,638
Outside-Unknown,2017-06-26 16:10:44.900,2017-06-26 17:43:50.000,5,undefined,638
Outside-Unknown,2017-06-26 17:43:50.000,2017-06-27 08:56:53.600,5,undefined,638
Outside,2017-06-27 08:56:53.600,2017-06-27 09:13:17.450,6,outside-foraging,638
Inside,2017-06-27 09:13:17.450,2017-06-27 09:20:05.200,6,inside,638
Outside,2017-06-27 09:20:05.200,2017-06-27 09:38:58.850,6,outside-foraging,638
Inside,2017-06-27 09:38:58.850,2017-06-27 09:58:32.850,6,inside,638
Outside,2017-06-27 09:58:32.850,2017-06-27 10:23:07.850,6,outside-foraging,638
Inside,2017-06-27 10:23:07.850,2017-06-28 08:16:07.250,6,inside,638
Inside,2017-06-22 08:01:41.650,2017-06-22 08:02:50.950,0,inside,661
Outside-Unknown,2017-06-22 08:02:50.950,2017-06-22 13:57:57.300,0,undefined,661
Outside,2017-06-22 13:57:57.300,2017-06-22 16:13:55.650,0,outside-long,661
Unknown-Inside,2017-06-22 16:13:55.650,2017-06-22 17:09:08.250,0,undefined,661
Inside,2017-06-21 08:07:22.750,2017-06-21 08:09:44.850,0,inside,677
Outside,2017-06-21 08:09:44.850,2017-06-21 08:43:01.050,0,outside-foraging,677
Inside,2017-06-21 08:43:01.050,2017-06-21 08:45:30.500,0,inside,677
Outside,2017-06-21 08:45:30.500,2017-06-21 09:40:15.300,0,outside-foraging,677
Inside,2017-06-21 09:40:15.300,2017-06-21 09:57:20.200,0,inside,677
Outside,2017-06-21 09:57:20.200,2017-06-21 12:03:41.600,0,outside-long,677
Unknown-Inside,2017-06-21 12:03:41.600,2017-06-21 14:41:22.300,0,undefined,677
Unknown-Inside,2017-06-21 08:32:43.700,2017-06-21 09:57:16.300,0,undefined,930
Inside,2017-06-21 09:57:16.300,2017-06-22 08:21:26.900,0,inside,930
Outside,2017-06-22 08:21:26.900,2017-06-23 08:24:59.700,0,outside-long,930
Inside,2017-06-23 08:24:59.700,2017-06-23 13:05:27.900,1,inside,930
Outside,2017-06-23 13:05:27.900,2017-06-24 09:01:15.850,2,outside-long,930
Inside,2017-06-24 09:01:15.850,2017-06-25 08:26:20.450,3,inside,930
Outside-Unknown,2017-06-25 08:26:20.450,2017-06-25 10:29:44.000,3,undefined,930
Outside,2017-06-25 10:29:44.000,2017-06-26 13:18:19.500,4,outside-long,930
Unknown-Inside,2017-06-26 13:18:19.500,2017-06-27 09:14:56.350,5,undefined,930
Unknown-Inside,2017-06-27 09:14:56.350,2017-06-27 12:05:14.850,6,undefined,930
Unknown-Inside,2017-06-27 12:05:14.850,2017-06-27 14:47:53.800,6,undefined,930
